Customer_ID,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,PaperlessBilling,SeniorCitizen,Churn
C00478,30,3262,97860,One year,UPI,Yes,0,No
C00479,40,2725,109000,Two year,Net Banking,No,0,No
C00480,39,4838,188682,One year,Net Banking,Yes,0,No
C00481,22,511,11242,Month-to-month,Credit Card,No,0,No
C00482,32,4427,141664,Month-to-month,Net Banking,No,0,No
C00483,46,2377,109342,Month-to-month,UPI,No,0,No
C00484,24,4391,105384,Month-to-month,UPI,Yes,0,Yes
C00485,58,2801,162458,Month-to-month,Net Banking,No,1,Yes
C00486,51,3906,199206,Two year,Net Banking,No,0,Yes
C00487,28,3157,88396,One year,Net Banking,No,1,No
C00488,3,3187,9561,Two year,Cash,No,0,No
C00489,26,4188,108888,One year,Credit Card,No,0,No
C00490,47,2715,127605,Two year,Cash,Yes,1,No
C00491,17,1274,21658,Month-to-month,UPI,Yes,0,No
C00492,47,3799,178553,Two year,Net Banking,No,0,No
C00493,52,330,17160,Two year,Credit Card,No,1,Yes
C00494,17,1300,22100,One year,Net Banking,No,0,No
C00495,5,454,2270,Month-to-month,Cash,Yes,0,No
C00496,3,753,2259,One year,Cash,Yes,0,No
C00497,12,4067,48804,One year,Net Banking,Yes,0,No
C00498,17,612,10404,Two year,Net Banking,No,0,No
C00499,51,1079,55029,Month-to-month,Net Banking,Yes,0,No
C00500,40,964,38560,One year,UPI,Yes,0,No
C00501,47,662,31114,One year,Net Banking,No,1,No
C00502,53,3981,210993,One year,Credit Card,No,0,No
C00503,43,1682,72326,One year,UPI,Yes,0,No
C00504,16,1102,17632,Month-to-month,Credit Card,Yes,1,No
C00505,8,2802,22416,Two year,Net Banking,No,0,No
C00506,2,634,1268,One year,Credit Card,Yes,0,No
C00507,11,1635,17985,One year,Net Banking,No,0,No
C00508,23,4034,92782,Two year,Net Banking,No,0,No
C00509,10,318,3180,One year,UPI,No,0,No
C00510,51,1880,95880,One year,Cash,Yes,1,Yes
C00511,51,1572,80172,Month-to-month,Cash,Yes,0,No
C00512,8,2104,16832,One year,Credit Card,Yes,0,No
C00513,9,1285,11565,Month-to-month,Credit Card,Yes,0,No
C00514,3,2999,8997,Two year,UPI,Yes,0,No
C00515,31,3921,121551,Month-to-month,Net Banking,Yes,0,No
C00516,50,3784,189200,Two year,UPI,No,0,No
C00517,34,3953,134402,One year,Credit Card,Yes,0,No
C00518,50,2811,140550,One year,UPI,No,0,No
C00519,34,311,10574,One year,Cash,No,0,No
C00520,19,303,5757,Two year,Cash,Yes,0,Yes
C00521,15,4076,61140,Two year,Credit Card,Yes,0,No
C00522,55,1243,68365,One year,Net Banking,Yes,0,No
C00523,11,747,8217,Month-to-month,Net Banking,Yes,0,No
C00524,26,3565,92690,Month-to-month,Credit Card,Yes,0,Yes
C00525,58,1615,93670,Two year,Credit Card,No,1,No
C00526,32,1969,63008,Month-to-month,Credit Card,Yes,1,No
C00527,32,3776,120832,One year,Cash,No,0,No
C00528,59,1296,76464,One year,UPI,Yes,0,Yes
C00529,57,4236,241452,One year,Cash,Yes,0,No
C00530,28,4881,136668,Two year,Credit Card,No,1,No
C00531,27,1484,40068,Two year,UPI,No,0,No
C00532,50,965,48250,Month-to-month,Net Banking,No,0,No
C00533,8,3258,26064,Month-to-month,UPI,No,0,No
C00534,22,4866,107052,Two year,Net Banking,Yes,0,No
C00535,50,2837,141850,One year,Net Banking,Yes,0,No
C00536,21,2194,46074,Month-to-month,Net Banking,No,0,No
C00537,54,1445,78030,Month-to-month,UPI,No,0,No
C00538,9,446,4014,One year,Credit Card,Yes,0,Yes
C00539,30,1491,44730,One year,UPI,No,0,No
C00540,47,2083,97901,Two year,Net Banking,Yes,0,No
C00541,14,3068,42952,One year,Net Banking,No,1,No
C00542,27,4615,124605,One year,UPI,No,0,Yes
C00543,52,351,18252,Month-to-month,Cash,No,0,No
C00544,28,4367,122276,One year,UPI,Yes,0,No
C00545,2,4057,8114,Two year,Net Banking,Yes,0,Yes
C00546,36,845,30420,Month-to-month,UPI,No,0,Yes
C00547,30,2232,66960,Two year,Cash,Yes,1,Yes
C00548,52,4113,213876,Month-to-month,Credit Card,Yes,0,Yes
C00549,42,590,24780,One year,Net Banking,No,0,No
C00550,18,1303,23454,Two year,Credit Card,Yes,1,No
C00551,13,1180,15340,One year,Cash,No,0,No
C00552,55,1822,100210,Two year,Credit Card,Yes,0,Yes
C00553,56,3558,199248,Two year,Credit Card,Yes,0,No
C00554,41,3410,139810,Two year,Credit Card,Yes,1,No
C00555,22,4061,89342,One year,UPI,No,0,No
C00556,34,4502,153068,Two year,Credit Card,No,0,Yes
C00557,23,2389,54947,Month-to-month,Credit Card,Yes,0,No
C00558,29,4375,126875,Month-to-month,UPI,No,0,No
C00559,57,552,31464,Two year,Net Banking,No,0,No
C00560,42,2517,105714,Month-to-month,Credit Card,No,0,No
C00561,36,2449,88164,Month-to-month,Cash,No,0,No
C00562,42,4928,206976,Month-to-month,Net Banking,No,0,Yes
C00563,9,4805,43245,One year,Credit Card,No,0,No
C00564,16,2669,42704,Two year,Net Banking,No,1,Yes
C00565,21,654,13734,Two year,Cash,No,0,No
C00566,12,2289,27468,Month-to-month,Cash,Yes,0,Yes
C00567,41,3409,139769,Month-to-month,Credit Card,Yes,1,No
C00568,25,3865,96625,Two year,Cash,Yes,1,No
C00569,57,3644,207708,Two year,UPI,No,0,No
C00570,43,3855,165765,Month-to-month,UPI,No,0,No
C00571,23,4735,108905,Month-to-month,UPI,Yes,0,No
C00572,53,4614,244542,Month-to-month,Net Banking,No,0,No
C00573,12,4909,58908,Two year,Net Banking,No,0,No
C00574,18,4788,86184,Two year,UPI,No,0,No
C00575,44,1823,80212,One year,Credit Card,Yes,1,No
C00576,6,4193,25158,Two year,Credit Card,No,0,No
C00577,2,2629,5258,Two year,UPI,Yes,0,Yes
C00578,21,1825,38325,One year,Credit Card,No,0,Yes
C00579,53,2775,147075,Month-to-month,Net Banking,No,1,No
C00580,49,1732,84868,Month-to-month,UPI,Yes,0,No
C00581,58,2015,116870,One year,Net Banking,Yes,1,No
C00582,33,3388,111804,Month-to-month,Credit Card,No,0,Yes
C00583,29,3599,104371,One year,UPI,No,0,No
C00584,6,4477,26862,One year,UPI,No,1,Yes
C00585,29,4102,118958,Two year,UPI,No,0,No
C00586,22,3492,76824,One year,Cash,Yes,0,No
C00587,30,3825,114750,Two year,UPI,Yes,1,Yes
C00588,29,715,20735,One year,UPI,No,0,Yes
C00589,50,4645,232250,Month-to-month,Cash,Yes,0,No
C00590,58,3185,184730,One year,Credit Card,No,1,No
C00591,34,4714,160276,One year,Net Banking,No,0,No
C00592,56,2109,118104,Month-to-month,UPI,Yes,0,Yes
C00593,58,1621,94018,Month-to-month,Cash,No,0,Yes
C00594,26,4366,113516,Month-to-month,UPI,Yes,0,No
C00595,20,1297,25940,Two year,Cash,Yes,0,Yes
C00596,59,4699,277241,One year,UPI,Yes,0,No
C00597,40,1477,59080,Two year,UPI,No,0,No
C00598,13,2873,37349,Month-to-month,Net Banking,No,0,Yes
C00599,48,4090,196320,Two year,Net Banking,Yes,0,Yes
C00600,52,914,47528,One year,Credit Card,Yes,0,No
C00601,30,2856,85680,One year,Cash,Yes,0,Yes
C00602,55,4927,270985,Month-to-month,Cash,No,0,No
C00603,51,705,35955,One year,Credit Card,Yes,0,No
C00604,36,4229,152244,Two year,Cash,No,0,No
C00605,17,3547,60299,Two year,Net Banking,No,0,Yes
C00606,44,1694,74536,Two year,Credit Card,Yes,0,No
C00607,39,1558,60762,One year,UPI,No,0,No
C00608,44,4333,190652,One year,Cash,Yes,0,No
C00609,1,2271,2271,One year,Cash,No,1,Yes
C00610,56,4870,272720,One year,Cash,Yes,0,No
C00611,53,2389,126617,One year,UPI,No,1,No
C00612,1,3833,3833,One year,UPI,No,0,No
C00613,55,1525,83875,Two year,Cash,Yes,0,Yes
C00614,18,2218,39924,Month-to-month,UPI,No,0,No
C00615,60,2692,161520,Two year,Net Banking,Yes,0,No
C00616,15,3749,56235,One year,Cash,Yes,0,No
C00617,12,1321,15852,Month-to-month,Credit Card,Yes,0,No
C00618,1,450,450,Month-to-month,Credit Card,Yes,1,No
C00619,43,978,42054,Month-to-month,UPI,No,0,Yes
C00620,60,2210,132600,Two year,Cash,Yes,1,No
C00621,20,2464,49280,One year,UPI,Yes,0,No
C00622,14,4816,67424,Month-to-month,Net Banking,Yes,0,No
C00623,51,3073,156723,Month-to-month,Credit Card,Yes,0,No
C00624,23,4780,109940,Two year,Net Banking,No,1,No
C00625,33,961,31713,One year,UPI,Yes,0,No
C00626,20,3013,60260,One year,Credit Card,No,0,Yes
C00627,54,4647,250938,Two year,UPI,No,0,No
C00628,55,3200,176000,One year,Net Banking,Yes,1,No
C00629,60,2939,176340,One year,Cash,Yes,0,Yes
C00630,60,3803,228180,One year,UPI,No,0,No
C00631,29,659,19111,Two year,Net Banking,Yes,0,No
C00632,19,3571,67849,One year,UPI,No,1,No
C00633,29,2675,77575,Month-to-month,Credit Card,Yes,0,No
C00634,60,3975,238500,One year,Cash,No,1,No
C00635,59,2950,174050,Two year,Net Banking,Yes,0,No
C00636,17,4802,81634,One year,Net Banking,Yes,1,No
C00637,39,2644,103116,Two year,UPI,Yes,0,No
C00638,51,3858,196758,Two year,Cash,Yes,1,Yes
C00639,57,4506,256842,Two year,Net Banking,No,0,Yes
C00640,53,2577,136581,Month-to-month,Cash,No,0,Yes
C00641,44,4167,183348,One year,Cash,Yes,1,Yes
C00642,24,2454,58896,Month-to-month,Net Banking,Yes,0,Yes
C00643,1,1204,1204,Two year,Net Banking,Yes,0,No
C00644,13,4312,56056,Two year,UPI,Yes,1,Yes
C00645,21,4355,91455,Two year,UPI,Yes,0,No
C00646,14,851,11914,Month-to-month,Net Banking,Yes,0,Yes
C00647,42,3791,159222,Two year,UPI,No,0,No
C00648,29,4065,117885,Month-to-month,Cash,No,0,Yes
C00649,60,4289,257340,One year,Net Banking,No,0,No
C00650,43,2033,87419,Two year,Credit Card,No,0,No
C00651,58,789,45762,One year,Net Banking,No,0,No
C00652,57,3812,217284,Month-to-month,Credit Card,Yes,1,No
C00653,59,3335,196765,Two year,Credit Card,No,0,No
C00654,25,2863,71575,One year,Cash,Yes,1,No
C00655,10,4895,48950,One year,Net Banking,No,0,No
C00656,27,1943,52461,One year,Credit Card,No,0,No
C00657,46,3816,175536,Month-to-month,Cash,Yes,0,No
C00658,11,4639,51029,Two year,Net Banking,No,0,No
C00659,2,3121,6242,Month-to-month,UPI,No,0,No
C00660,30,365,10950,One year,Cash,Yes,1,No
C00661,33,3541,116853,Month-to-month,Net Banking,Yes,0,No
C00662,8,1283,10264,One year,Net Banking,Yes,0,No
C00663,56,806,45136,Two year,Credit Card,No,0,Yes
C00664,9,2508,22572,One year,UPI,Yes,1,Yes
C00665,48,3832,183936,Month-to-month,Net Banking,No,0,No
C00666,44,3069,135036,Two year,Cash,No,0,Yes
C00667,36,550,19800,Two year,UPI,Yes,0,No
C00668,32,3516,112512,Two year,Credit Card,Yes,0,No
C00669,32,507,16224,One year,Cash,Yes,0,No
C00670,45,1880,84600,One year,UPI,Yes,0,No
C00671,45,1579,71055,Two year,Net Banking,Yes,0,No
C00672,1,2611,2611,One year,Cash,Yes,0,Yes
C00673,10,3105,31050,Month-to-month,Net Banking,Yes,0,No
C00674,10,1942,19420,Month-to-month,Cash,No,0,No
C00675,22,2531,55682,Two year,UPI,Yes,0,No
C00676,16,649,10384,Month-to-month,Cash,Yes,0,No
C00677,58,1019,59102,Month-to-month,Cash,Yes,0,No
C00678,39,3889,151671,Two year,UPI,No,0,No
C00679,5,4790,23950,Two year,Cash,No,0,No
C00680,59,1958,115522,Month-to-month,UPI,Yes,0,No
C00681,60,3374,202440,Month-to-month,Cash,Yes,0,Yes
C00682,30,2788,83640,One year,Credit Card,Yes,0,No
C00683,46,4833,222318,One year,Net Banking,Yes,0,Yes
C00684,7,869,6083,Two year,UPI,No,0,No
C00685,31,1373,42563,One year,Net Banking,No,0,No
C00686,13,2348,30524,Month-to-month,UPI,No,1,No
C00687,46,3576,164496,Two year,UPI,Yes,1,No
C00688,2,4105,8210,One year,Cash,No,0,No
C00689,45,3827,172215,Two year,Cash,Yes,1,No
C00690,25,2527,63175,Two year,Net Banking,Yes,1,Yes
C00691,12,4633,55596,Month-to-month,Net Banking,Yes,0,No
C00692,42,4316,181272,Two year,Credit Card,Yes,1,Yes
C00693,40,885,35400,One year,UPI,No,0,No
C00694,16,4519,72304,Month-to-month,Cash,Yes,0,Yes
C00695,5,2302,11510,One year,Cash,No,0,Yes
C00696,40,1055,42200,Month-to-month,Credit Card,Yes,0,Yes
C00697,34,1841,62594,Month-to-month,Credit Card,No,0,No
C00698,27,4212,113724,One year,UPI,No,1,Yes
C00699,3,566,1698,Two year,Cash,Yes,0,No
C00700,29,1040,30160,Month-to-month,Cash,No,0,Yes
C00701,12,1539,18468,One year,Net Banking,Yes,0,Yes
C00702,60,3655,219300,Two year,Credit Card,Yes,1,No
C00703,37,3026,111962,One year,UPI,No,0,No
C00704,48,2018,96864,Month-to-month,Credit Card,Yes,1,No
C00705,55,3864,212520,Month-to-month,UPI,No,1,No
C00706,25,2613,65325,Month-to-month,Cash,No,0,No
C00707,9,4607,41463,Month-to-month,Cash,No,0,Yes
C00708,21,1964,41244,One year,UPI,Yes,0,No
C00709,59,3531,208329,Month-to-month,UPI,No,0,No
C00710,50,3664,183200,Month-to-month,Credit Card,No,0,Yes
C00711,14,3443,48202,One year,Cash,No,0,No
C00712,21,811,17031,Month-to-month,UPI,No,0,No
C00713,5,4335,21675,Month-to-month,Cash,Yes,0,No
C00714,16,3356,53696,Two year,Cash,No,1,No
C00715,48,3346,160608,Two year,Net Banking,Yes,0,Yes
C00716,30,1245,37350,Month-to-month,Credit Card,No,0,No
C00717,42,2283,95886,One year,UPI,No,1,Yes
C00718,33,2926,96558,Two year,UPI,Yes,0,No
C00719,38,2630,99940,Month-to-month,UPI,Yes,1,No
C00720,19,4075,77425,Two year,Credit Card,Yes,0,No
C00721,58,4917,285186,One year,Credit Card,Yes,0,Yes
C00722,19,528,10032,One year,UPI,Yes,0,No
C00723,6,2074,12444,One year,Cash,No,0,No
C00724,48,2956,141888,Two year,UPI,No,0,No
C00725,9,2160,19440,One year,Cash,No,0,No
C00726,58,3875,224750,Month-to-month,Net Banking,No,0,No
C00727,48,4644,222912,Month-to-month,UPI,Yes,0,Yes
C00728,4,2424,9696,One year,Cash,No,0,No
C00729,44,4235,186340,Two year,UPI,No,0,Yes
C00730,6,1825,10950,Month-to-month,Cash,Yes,0,No
C00731,38,359,13642,Month-to-month,UPI,No,0,No
C00732,43,4383,188469,Month-to-month,Cash,Yes,0,No
C00733,30,4643,139290,Two year,Net Banking,Yes,0,No
C00734,42,731,30702,Two year,Net Banking,No,0,No
C00735,17,1271,21607,One year,Cash,No,0,No
C00736,24,501,12024,Two year,Cash,Yes,0,No
C00737,1,952,952,Month-to-month,Cash,No,0,No
C00738,36,3254,117144,Two year,Credit Card,No,0,Yes
C00739,23,697,16031,One year,Cash,Yes,0,Yes
C00740,11,4323,47553,One year,Credit Card,Yes,0,No
C00741,21,2878,60438,Two year,Cash,Yes,1,No
C00742,6,4525,27150,One year,Cash,Yes,0,Yes
C00743,38,1241,47158,Two year,Cash,No,0,No
C00744,46,3044,140024,Two year,Cash,Yes,0,Yes
C00745,55,3666,201630,Two year,Cash,No,0,Yes
C00746,42,2998,125916,Month-to-month,Net Banking,No,0,No
C00747,36,4287,154332,Month-to-month,Credit Card,No,0,Yes
C00748,18,4077,73386,Month-to-month,Credit Card,No,0,No
C00749,56,1076,60256,Month-to-month,Net Banking,Yes,0,No
C00750,52,4725,245700,Month-to-month,Credit Card,No,0,No
C00751,14,1148,16072,Month-to-month,Cash,No,0,No
C00752,17,4324,73508,Month-to-month,Credit Card,No,1,Yes
C00753,55,2281,125455,Month-to-month,UPI,Yes,0,No
C00754,19,554,10526,Two year,Credit Card,Yes,0,Yes
C00755,2,1007,2014,One year,Credit Card,Yes,0,No
C00756,31,3751,116281,Two year,Cash,No,1,No
C00757,59,4072,240248,Month-to-month,Credit Card,Yes,0,Yes
C00758,22,1185,26070,Month-to-month,UPI,No,1,No
C00759,14,1380,19320,Month-to-month,Cash,No,0,No
C00760,54,1809,97686,One year,UPI,Yes,0,Yes
C00761,31,2380,73780,Month-to-month,Credit Card,Yes,0,Yes
C00762,35,1234,43190,Month-to-month,Net Banking,Yes,0,Yes
C00763,4,4293,17172,Month-to-month,Credit Card,Yes,0,No
C00764,38,4844,184072,Month-to-month,Credit Card,Yes,1,Yes
C00765,20,1273,25460,Month-to-month,Net Banking,No,0,Yes
C00766,8,1424,11392,Month-to-month,Credit Card,Yes,0,No
C00767,45,3051,137295,Month-to-month,Net Banking,No,0,No
C00768,8,1780,14240,Two year,Net Banking,No,0,No
C00769,42,2903,121926,Month-to-month,UPI,No,0,No
C00770,28,3991,111748,Month-to-month,Net Banking,Yes,0,Yes
C00771,32,4818,154176,One year,Cash,No,0,No
C00772,35,889,31115,One year,Cash,No,0,No
C00773,13,3007,39091,Month-to-month,UPI,Yes,1,No
C00774,23,4257,97911,Month-to-month,Credit Card,Yes,0,No
C00775,3,2725,8175,One year,Net Banking,No,1,No
C00776,17,1464,24888,One year,Cash,Yes,0,No
C00777,9,3450,31050,Two year,Net Banking,No,0,Yes
C00778,33,879,29007,One year,Net Banking,No,0,No
C00779,48,4502,216096,Two year,Net Banking,No,0,Yes
C00780,25,1569,39225,Month-to-month,Credit Card,No,0,No
C00781,6,515,3090,One year,UPI,No,0,Yes
C00782,16,2341,37456,Two year,UPI,No,0,Yes
C00783,15,1368,20520,One year,UPI,No,0,No
C00784,5,2130,10650,One year,UPI,No,0,No
C00785,44,1620,71280,One year,Net Banking,Yes,0,No
C00786,14,3766,52724,One year,Net Banking,No,0,No
C00787,58,405,23490,One year,Credit Card,No,1,No
C00788,41,1922,78802,Two year,Net Banking,No,0,Yes
C00789,41,1089,44649,One year,Cash,No,1,Yes
C00790,28,2597,72716,Month-to-month,Credit Card,No,0,Yes
C00791,54,807,43578,Two year,UPI,No,0,Yes
C00792,1,4626,4626,Month-to-month,Credit Card,Yes,1,Yes
C00793,17,2995,50915,Month-to-month,UPI,Yes,1,No
C00794,34,1437,48858,One year,Credit Card,No,0,No
C00795,54,3475,187650,One year,UPI,No,1,No
C00796,34,4599,156366,Month-to-month,Net Banking,No,0,Yes
C00797,44,1014,44616,Two year,Cash,No,0,No
C00798,47,4839,227433,Month-to-month,UPI,No,1,Yes
C00799,7,4780,33460,Month-to-month,Net Banking,Yes,0,Yes
C00800,35,4002,140070,One year,UPI,Yes,0,No
C00801,51,4615,235365,Month-to-month,Net Banking,Yes,1,Yes
C00802,37,3933,145521,Two year,Net Banking,Yes,0,Yes
C00803,27,4622,124794,Month-to-month,Cash,Yes,1,No
C00804,43,589,25327,Month-to-month,Cash,No,0,No
C00805,6,437,2622,One year,Net Banking,No,0,Yes
C00806,45,2639,118755,Month-to-month,UPI,No,0,Yes
C00807,9,4658,41922,Two year,UPI,No,1,No
C00808,9,1877,16893,One year,Cash,No,1,Yes
C00809,44,2009,88396,Month-to-month,Cash,No,0,No
C00810,21,2193,46053,Two year,UPI,Yes,0,Yes
C00811,9,2957,26613,One year,Credit Card,Yes,0,No
C00812,33,935,30855,One year,Credit Card,No,0,Yes
C00813,24,1249,29976,Month-to-month,Credit Card,Yes,0,Yes
C00814,6,775,4650,Month-to-month,Credit Card,Yes,0,Yes
C00815,46,1090,50140,Two year,UPI,Yes,0,Yes
C00816,2,1270,2540,One year,UPI,No,1,No
C00817,36,1455,52380,Month-to-month,UPI,No,1,Yes
C00818,1,4376,4376,Month-to-month,Net Banking,No,0,Yes
C00819,23,1037,23851,One year,Credit Card,Yes,1,No
C00820,30,2474,74220,Month-to-month,UPI,Yes,0,No
C00821,41,4230,173430,Two year,Net Banking,No,0,No
C00822,39,1436,56004,One year,Credit Card,No,0,No
C00823,15,3703,55545,One year,Credit Card,No,0,No
C00824,15,1036,15540,One year,Cash,Yes,0,No
C00825,16,3417,54672,Month-to-month,Net Banking,Yes,0,Yes
C00826,9,548,4932,Two year,Credit Card,Yes,0,No
C00827,26,2149,55874,Two year,Credit Card,Yes,0,No
C00828,9,3436,30924,Two year,Cash,No,0,Yes
C00829,36,1972,70992,Month-to-month,UPI,Yes,0,No
C00830,6,4188,25128,One year,Cash,Yes,1,No
C00831,23,2274,52302,Month-to-month,Credit Card,No,0,No
C00832,7,2212,15484,Two year,UPI,No,0,Yes
C00833,6,1077,6462,Month-to-month,UPI,No,1,No
C00834,49,2479,121471,One year,Credit Card,No,0,No
C00835,36,2464,88704,Two year,Cash,Yes,0,Yes
C00836,39,3179,123981,One year,Credit Card,Yes,0,No
C00837,56,1435,80360,Month-to-month,UPI,Yes,0,Yes
C00838,22,1987,43714,Two year,Credit Card,Yes,0,No
C00839,37,3887,143819,Month-to-month,UPI,No,1,Yes
C00840,22,2657,58454,One year,UPI,Yes,0,No
C00841,51,2861,145911,One year,Net Banking,Yes,0,No
C00842,53,2370,125610,Two year,UPI,Yes,0,No
C00843,24,2740,65760,One year,Cash,Yes,0,Yes
C00844,38,1249,47462,One year,Net Banking,Yes,0,No
C00845,40,3500,140000,Month-to-month,Cash,No,0,No
C00846,10,2797,27970,One year,UPI,No,0,No
C00847,31,4951,153481,Two year,UPI,Yes,1,No
C00848,54,2391,129114,Month-to-month,Cash,No,1,Yes
C00849,36,769,27684,Two year,Credit Card,Yes,0,No
C00850,43,4281,184083,Month-to-month,Cash,Yes,0,No
C00851,23,368,8464,Month-to-month,Credit Card,No,0,No
C00852,14,1655,23170,Month-to-month,Net Banking,Yes,0,No
C00853,26,827,21502,Two year,Credit Card,Yes,1,Yes
C00854,50,3606,180300,Month-to-month,UPI,Yes,0,Yes
C00855,8,4254,34032,One year,Cash,No,0,No
C00856,25,1686,42150,Month-to-month,Credit Card,Yes,0,Yes
C00857,5,1697,8485,One year,UPI,Yes,0,No
C00858,58,2719,157702,One year,Cash,Yes,0,No
C00859,43,4753,204379,One year,Credit Card,Yes,0,Yes
C00860,46,3453,158838,Two year,Credit Card,No,0,No
C00861,43,2786,119798,One year,UPI,No,0,Yes
C00862,18,4460,80280,One year,Cash,No,0,No
C00863,27,2742,74034,Two year,Net Banking,Yes,0,No
C00864,47,1709,80323,One year,UPI,No,0,No
C00865,60,4620,277200,One year,Cash,Yes,0,No
C00866,15,3289,49335,Month-to-month,Net Banking,No,0,No
C00867,2,822,1644,Month-to-month,Net Banking,No,0,Yes
C00868,51,1157,59007,One year,Cash,Yes,0,Yes
C00869,57,4577,260889,One year,Credit Card,No,0,No
C00870,20,1332,26640,One year,Cash,Yes,0,Yes
C00871,4,416,1664,Month-to-month,Net Banking,Yes,0,No
C00872,38,2279,86602,Month-to-month,UPI,No,1,No
C00873,52,1485,77220,Month-to-month,Cash,Yes,0,No
C00874,14,3327,46578,One year,Credit Card,Yes,0,No
C00875,56,4324,242144,Month-to-month,Net Banking,No,0,No
C00876,38,1063,40394,One year,Cash,Yes,1,No
C00877,56,1951,109256,One year,Credit Card,Yes,0,No
C00878,14,4936,69104,One year,Credit Card,No,1,No
C00879,25,1060,26500,Two year,UPI,Yes,1,Yes
C00880,6,4663,27978,Two year,Credit Card,Yes,0,No
C00881,24,729,17496,One year,Net Banking,No,0,No
C00882,12,1635,19620,Month-to-month,Net Banking,Yes,0,No
C00883,60,1796,107760,One year,Credit Card,Yes,1,No
C00884,51,2335,119085,One year,UPI,Yes,1,Yes
C00885,55,1855,102025,One year,UPI,Yes,0,No
C00886,9,1084,9756,Month-to-month,Cash,No,0,No
C00887,32,2821,90272,Two year,Cash,No,0,No
C00888,46,951,43746,Month-to-month,Cash,No,0,Yes
C00889,52,3551,184652,Month-to-month,Net Banking,Yes,0,No
C00890,54,3922,211788,One year,UPI,Yes,1,No
C00891,18,4264,76752,Month-to-month,Cash,No,0,No
C00892,19,790,15010,One year,Net Banking,Yes,0,No
C00893,22,1256,27632,One year,Net Banking,Yes,0,No
C00894,51,1386,70686,Month-to-month,Net Banking,No,0,No
C00895,51,2582,131682,Two year,UPI,No,0,Yes
C00896,17,1048,17816,One year,Net Banking,Yes,0,Yes
C00897,41,1021,41861,Two year,UPI,No,0,No
C00898,23,942,21666,One year,Net Banking,Yes,0,No
C00899,26,2129,55354,Month-to-month,Credit Card,No,0,No
C00900,52,4198,218296,One year,Net Banking,Yes,0,No
C00901,43,4337,186491,Month-to-month,Credit Card,No,0,No
C00902,40,2804,112160,Two year,Net Banking,No,0,Yes
C00903,6,793,4758,Month-to-month,Cash,Yes,1,No
C00904,33,2746,90618,Two year,Net Banking,Yes,1,No
C00905,12,2086,25032,One year,Cash,No,0,No
C00906,5,4785,23925,Month-to-month,UPI,Yes,0,Yes
C00907,46,1695,77970,One year,Credit Card,Yes,0,No
C00908,58,1363,79054,Month-to-month,Cash,Yes,0,Yes
C00909,7,755,5285,Month-to-month,Credit Card,Yes,1,No
C00910,1,3165,3165,Month-to-month,UPI,Yes,0,Yes
C00911,11,2860,31460,Two year,Cash,Yes,0,No
C00912,31,369,11439,Two year,Net Banking,Yes,1,No
C00913,25,1167,29175,One year,Net Banking,Yes,1,Yes
C00914,47,4655,218785,Two year,Net Banking,Yes,0,No
C00915,28,4148,116144,One year,Net Banking,No,0,No
C00916,28,1749,48972,Month-to-month,Net Banking,No,0,Yes
C00917,24,3744,89856,Month-to-month,UPI,No,0,No
C00918,4,2147,8588,One year,Net Banking,No,0,Yes
C00919,12,2754,33048,Two year,UPI,No,1,No
C00920,46,4453,204838,Month-to-month,Net Banking,Yes,0,No
