Customer_ID,Product,Quantity,Price,Total_Sales,Region,Date
C00541,Printer,7,50000,350000,West,2025-10-24
C00542,Laptop,10,1500,15000,West,2025-12-03
C00543,Mouse,8,1500,12000,East,2025-08-04
C00544,Mouse,3,12000,36000,East,2025-11-01
C00545,Printer,1,500,500,East,2025-07-22
C00546,Laptop,8,8000,64000,East,2025-02-04
C00547,Keyboard,5,50000,250000,East,2025-09-17
C00548,Monitor,5,50000,250000,West,2025-12-21
C00549,Monitor,10,12000,120000,South,2025-07-08
C00550,Printer,2,25000,50000,West,2025-04-20
C00551,Printer,1,1500,1500,East,2025-01-11
C00552,Keyboard,8,500,4000,West,2025-03-16
C00553,Printer,10,1500,15000,North,2025-06-06
C00554,Mouse,9,25000,225000,North,2025-12-28
C00555,Tablet,9,8000,72000,South,2025-05-26
C00556,Monitor,9,500,4500,East,2025-02-07
C00557,Printer,7,1500,10500,West,2025-11-21
C00558,Tablet,10,500,5000,East,2025-08-23
C00559,Printer,4,12000,48000,North,2025-09-30
C00560,Tablet,8,8000,64000,North,2025-12-07
C00561,Monitor,1,500,500,East,2025-12-19
C00562,Laptop,6,25000,150000,South,2025-12-28
C00563,Keyboard,3,500,1500,South,2025-10-07
C00564,Mouse,10,500,5000,North,2025-11-15
C00565,Tablet,5,25000,125000,East,2025-07-07
C00566,Mouse,3,12000,36000,South,2025-11-25
C00567,Mouse,6,8000,48000,North,2025-12-21
C00568,Mouse,1,1500,1500,South,2025-06-24
C00569,Monitor,2,25000,50000,North,2025-04-13
C00570,Monitor,5,500,2500,North,2025-12-16
C00571,Tablet,7,25000,175000,East,2025-10-21
C00572,Keyboard,6,50000,300000,South,2025-03-12
C00573,Mouse,1,12000,12000,North,2025-03-15
C00574,Laptop,7,500,3500,North,2025-04-04
C00575,Laptop,1,25000,25000,North,2025-10-15
C00576,Keyboard,9,500,4500,West,2025-03-18
C00577,Tablet,1,25000,25000,South,2025-05-13
C00578,Monitor,1,1500,1500,North,2025-09-11
C00579,Tablet,6,25000,150000,South,2025-04-17
C00580,Laptop,9,50000,450000,East,2025-01-13
C00581,Laptop,8,8000,64000,North,2025-11-12
C00582,Tablet,7,1500,10500,South,2025-03-24
C00583,Laptop,2,8000,16000,South,2025-11-26
C00584,Laptop,10,1500,15000,South,2025-06-15
C00585,Keyboard,1,500,500,West,2025-06-03
C00586,Tablet,4,8000,32000,South,2025-05-14
C00587,Printer,8,25000,200000,North,2025-01-12
C00588,Laptop,7,25000,175000,West,2025-01-02
C00589,Tablet,8,1500,12000,West,2025-08-07
C00590,Tablet,8,1500,12000,East,2025-03-26
C00591,Printer,10,500,5000,West,2025-05-02
C00592,Tablet,6,8000,48000,North,2025-01-20
C00593,Mouse,9,500,4500,East,2025-09-05
C00594,Tablet,2,25000,50000,West,2025-03-27
C00595,Mouse,2,1500,3000,North,2025-01-11
C00596,Printer,1,8000,8000,East,2025-07-07
C00597,Monitor,3,50000,150000,North,2025-04-17
C00598,Printer,2,500,1000,North,2025-05-13
C00599,Monitor,9,500,4500,East,2025-09-16
C00600,Monitor,5,500,2500,South,2025-10-29
C00601,Monitor,5,50000,250000,South,2025-10-08
C00602,Printer,7,500,3500,North,2025-05-19
C00603,Printer,4,1500,6000,South,2025-02-15
C00604,Laptop,6,12000,72000,East,2025-05-26
C00605,Printer,1,1500,1500,South,2025-03-09
C00606,Monitor,8,12000,96000,South,2025-04-25
C00607,Mouse,9,1500,13500,West,2025-12-21
C00608,Monitor,1,12000,12000,North,2025-02-27
C00609,Tablet,1,500,500,South,2025-02-11
C00610,Tablet,2,12000,24000,East,2025-03-15
C00611,Tablet,7,25000,175000,East,2025-05-18
C00612,Keyboard,8,12000,96000,North,2025-12-05
C00613,Printer,9,8000,72000,East,2025-06-26
C00614,Keyboard,8,12000,96000,West,2025-07-05
C00615,Printer,6,1500,9000,East,2025-02-24
C00616,Monitor,8,500,4000,West,2025-11-29
C00617,Mouse,3,25000,75000,East,2025-10-27
C00618,Mouse,8,25000,200000,North,2025-08-07
C00619,Laptop,2,500,1000,East,2025-03-20
C00620,Laptop,10,8000,80000,South,2025-05-06
C00621,Keyboard,1,8000,8000,South,2025-07-27
C00622,Keyboard,10,8000,80000,North,2025-12-28
C00623,Laptop,5,50000,250000,West,2025-08-07
C00624,Keyboard,7,500,3500,South,2025-01-25
C00625,Monitor,2,8000,16000,West,2025-02-05
C00626,Mouse,4,12000,48000,West,2025-12-04
C00627,Keyboard,9,8000,72000,South,2025-09-16
C00628,Keyboard,1,1500,1500,North,2025-06-02
C00629,Monitor,2,50000,100000,East,2025-12-18
C00630,Keyboard,7,25000,175000,North,2025-10-16
C00631,Printer,9,12000,108000,East,2025-06-16
C00632,Mouse,5,12000,60000,East,2025-10-21
C00633,Keyboard,1,500,500,East,2025-01-06
C00634,Keyboard,2,8000,16000,East,2025-04-22
C00635,Mouse,9,50000,450000,North,2025-10-04
C00636,Printer,3,8000,24000,North,2025-01-29
C00637,Mouse,6,25000,150000,East,2025-02-03
C00638,Mouse,10,1500,15000,North,2025-10-15
C00639,Printer,4,25000,100000,South,2025-09-11
C00640,Tablet,1,12000,12000,North,2025-09-26
C00641,Printer,9,8000,72000,South,2025-12-17
C00642,Tablet,8,25000,200000,North,2025-04-07
C00643,Tablet,7,50000,350000,South,2025-01-09
C00644,Keyboard,10,25000,250000,South,2025-11-06
C00645,Printer,8,12000,96000,North,2025-07-06
C00646,Mouse,7,50000,350000,North,2025-07-21
C00647,Keyboard,4,12000,48000,West,2025-10-23
C00648,Monitor,1,500,500,South,2025-10-06
C00649,Tablet,8,12000,96000,South,2025-09-11
C00650,Tablet,9,500,4500,West,2025-06-23
C00651,Keyboard,7,50000,350000,North,2025-05-27
C00652,Monitor,7,50000,350000,North,2025-02-03
C00653,Mouse,8,8000,64000,South,2025-12-05
C00654,Printer,3,12000,36000,West,2025-02-01
C00655,Monitor,2,8000,16000,West,2025-11-08
C00656,Monitor,7,50000,350000,South,2025-09-03
C00657,Printer,10,12000,120000,South,2025-05-08
C00658,Monitor,2,1500,3000,South,2025-12-31
C00659,Laptop,1,8000,8000,East,2025-06-13
C00660,Mouse,8,1500,12000,West,2025-10-10
C00661,Mouse,5,500,2500,North,2025-05-29
C00662,Printer,10,500,5000,East,2025-06-18
C00663,Laptop,5,50000,250000,West,2025-12-01
C00664,Mouse,6,50000,300000,North,2025-11-16
C00665,Monitor,1,25000,25000,East,2025-06-10
C00666,Printer,10,12000,120000,West,2025-06-27
C00667,Monitor,4,1500,6000,South,2025-01-20
C00668,Tablet,5,500,2500,East,2025-07-27
C00669,Tablet,7,50000,350000,West,2025-12-20
C00670,Laptop,9,1500,13500,West,2025-05-02
C00671,Tablet,8,8000,64000,East,2025-05-07
C00672,Monitor,8,8000,64000,North,2025-09-05
C00673,Monitor,2,50000,100000,North,2025-06-22
C00674,Laptop,1,12000,12000,South,2025-07-27
C00675,Monitor,9,12000,108000,East,2025-04-23
C00676,Printer,10,8000,80000,West,2025-12-10
C00677,Monitor,7,500,3500,East,2025-05-18
C00678,Laptop,10,8000,80000,South,2025-05-25
C00679,Monitor,4,50000,200000,West,2025-12-29
C00680,Tablet,4,500,2000,East,2025-06-29
C00681,Printer,2,1500,3000,East,2025-09-26
C00682,Laptop,8,8000,64000,East,2025-03-05
C00683,Tablet,7,25000,175000,West,2025-04-13
C00684,Tablet,3,12000,36000,East,2025-10-09
C00685,Mouse,10,50000,500000,South,2025-04-10
C00686,Printer,1,50000,50000,West,2025-12-25
C00687,Keyboard,8,8000,64000,North,2025-02-02
C00688,Monitor,3,12000,36000,North,2025-12-24
C00689,Keyboard,8,25000,200000,North,2025-09-06
C00690,Printer,5,25000,125000,West,2025-06-24
C00691,Tablet,3,500,1500,West,2025-02-28
C00692,Printer,1,50000,50000,North,2025-07-13
C00693,Tablet,7,50000,350000,North,2025-05-21
C00694,Tablet,2,500,1000,South,2025-04-20
C00695,Laptop,5,50000,250000,West,2025-08-01
C00696,Mouse,10,12000,120000,West,2025-12-21
C00697,Printer,9,12000,108000,East,2025-09-12
C00698,Monitor,5,1500,7500,East,2025-02-12
C00699,Laptop,8,8000,64000,South,2025-12-21
C00700,Laptop,9,500,4500,South,2025-10-11
C00701,Monitor,7,8000,56000,West,2025-10-10
C00702,Monitor,3,25000,75000,West,2025-07-24
C00703,Mouse,9,1500,13500,East,2025-01-24
C00704,Mouse,1,50000,50000,North,2025-08-24
C00705,Laptop,6,50000,300000,South,2025-08-13
C00706,Monitor,8,1500,12000,South,2025-08-19
C00707,Laptop,6,8000,48000,South,2025-05-18
C00708,Monitor,4,500,2000,West,2025-06-09
C00709,Keyboard,5,500,2500,East,2025-07-22
C00710,Keyboard,5,8000,40000,East,2025-07-09
C00711,Printer,8,50000,400000,West,2025-10-26
C00712,Monitor,10,12000,120000,South,2025-09-12
C00713,Printer,8,1500,12000,West,2025-07-03
C00714,Printer,4,25000,100000,West,2025-12-14
C00715,Tablet,2,50000,100000,South,2025-03-07
C00716,Printer,5,500,2500,West,2025-05-30
C00717,Monitor,9,12000,108000,East,2025-04-13
C00718,Keyboard,7,25000,175000,West,2025-06-12
C00719,Mouse,4,25000,100000,East,2025-03-06
C00720,Monitor,1,50000,50000,East,2025-03-06
C00721,Laptop,3,8000,24000,West,2025-08-19
C00722,Tablet,8,500,4000,North,2025-09-03
C00723,Tablet,7,25000,175000,West,2025-06-27
C00724,Laptop,5,25000,125000,West,2025-12-02
C00725,Printer,4,1500,6000,West,2025-06-22
C00726,Laptop,2,500,1000,West,2025-07-14
C00727,Printer,10,8000,80000,South,2025-03-22
C00728,Laptop,5,500,2500,East,2025-03-29
C00729,Keyboard,8,12000,96000,North,2025-07-09
C00730,Monitor,5,25000,125000,North,2025-06-19
C00731,Printer,6,12000,72000,South,2025-04-16
C00732,Keyboard,7,25000,175000,West,2025-06-23
C00733,Tablet,4,500,2000,East,2025-04-06
C00734,Printer,10,25000,250000,East,2025-03-28
C00735,Mouse,5,50000,250000,West,2025-05-08
C00736,Printer,8,25000,200000,North,2025-07-23
C00737,Printer,10,8000,80000,North,2025-08-15
C00738,Keyboard,4,12000,48000,South,2025-08-13
C00739,Printer,3,1500,4500,North,2025-07-23
C00740,Tablet,10,12000,120000,West,2025-04-03
C00741,Printer,8,1500,12000,South,2025-07-02
C00742,Printer,8,12000,96000,East,2025-06-15
C00743,Monitor,10,12000,120000,North,2025-11-16
C00744,Mouse,1,1500,1500,East,2025-08-26
C00745,Printer,10,500,5000,West,2025-06-11
C00746,Keyboard,2,1500,3000,East,2025-11-28
C00747,Monitor,2,500,1000,South,2025-09-13
C00748,Mouse,3,8000,24000,East,2025-02-02
C00749,Mouse,2,8000,16000,South,2025-01-09
C00750,Laptop,1,1500,1500,East,2025-11-24
C00751,Tablet,2,8000,16000,North,2025-07-06
C00752,Laptop,5,12000,60000,North,2025-02-18
C00753,Laptop,4,12000,48000,East,2025-02-18
C00754,Tablet,4,25000,100000,South,2025-06-30
C00755,Monitor,2,8000,16000,West,2025-05-24
C00756,Keyboard,10,50000,500000,West,2025-11-18
C00757,Printer,4,25000,100000,West,2025-07-14
C00758,Keyboard,5,50000,250000,South,2025-12-02
C00759,Laptop,2,8000,16000,South,2025-03-12
C00760,Printer,3,50000,150000,South,2025-10-16
C00761,Mouse,3,12000,36000,West,2025-01-26
C00762,Monitor,10,1500,15000,North,2025-02-04
C00763,Tablet,2,12000,24000,East,2025-02-26
C00764,Tablet,6,500,3000,West,2025-04-25
C00765,Keyboard,6,25000,150000,West,2025-05-20
C00766,Printer,1,50000,50000,South,2025-03-12
C00767,Monitor,4,500,2000,South,2025-01-21
C00768,Keyboard,1,8000,8000,East,2025-07-10
C00769,Laptop,2,25000,50000,South,2025-02-02
C00770,Keyboard,7,8000,56000,South,2025-05-23
C00771,Monitor,6,50000,300000,South,2025-04-23
C00772,Tablet,5,8000,40000,South,2025-12-02
C00773,Laptop,3,50000,150000,South,2025-02-11
C00774,Printer,7,12000,84000,North,2025-03-29
C00775,Tablet,10,25000,250000,South,2025-12-11
C00776,Tablet,9,500,4500,West,2025-11-06
C00777,Keyboard,2,8000,16000,South,2025-11-01
C00778,Laptop,7,50000,350000,South,2025-05-11
C00779,Mouse,3,25000,75000,North,2025-05-29
C00780,Tablet,9,25000,225000,South,2025-11-15
C00781,Tablet,5,50000,250000,North,2025-02-27
C00782,Monitor,8,1500,12000,North,2025-04-05
C00783,Laptop,6,25000,150000,South,2025-02-26
C00784,Laptop,7,25000,175000,East,2025-06-02
C00785,Keyboard,10,50000,500000,South,2025-02-20
C00786,Monitor,2,8000,16000,North,2025-05-21
C00787,Laptop,10,12000,120000,East,2025-05-24
C00788,Printer,5,1500,7500,East,2025-10-06
C00789,Monitor,2,8000,16000,East,2025-04-13
C00790,Laptop,5,12000,60000,East,2025-08-15
C00791,Laptop,1,1500,1500,North,2025-07-30
C00792,Keyboard,6,12000,72000,East,2025-12-11
C00793,Printer,5,50000,250000,West,2025-05-03
C00794,Printer,4,1500,6000,North,2025-02-28
C00795,Keyboard,5,500,2500,East,2025-02-05
C00796,Mouse,7,50000,350000,East,2025-12-31
C00797,Tablet,9,25000,225000,South,2025-04-25
C00798,Keyboard,4,50000,200000,North,2025-02-02
C00799,Mouse,1,1500,1500,East,2025-02-26
C00800,Keyboard,6,1500,9000,West,2025-07-15
C00801,Laptop,10,12000,120000,West,2025-07-13
C00802,Mouse,4,8000,32000,West,2025-03-17
C00803,Monitor,2,50000,100000,South,2025-07-12
C00804,Tablet,10,12000,120000,North,2025-06-25
C00805,Printer,5,500,2500,East,2025-02-24
C00806,Printer,4,25000,100000,East,2025-10-06
C00807,Monitor,3,500,1500,East,2025-01-27
C00808,Laptop,8,50000,400000,West,2025-06-24
C00809,Keyboard,2,12000,24000,West,2025-08-24
C00810,Tablet,7,8000,56000,North,2025-11-09
C00811,Laptop,4,8000,32000,West,2025-03-29
C00812,Tablet,4,1500,6000,North,2025-09-15
C00813,Printer,3,500,1500,South,2025-07-22
C00814,Mouse,9,25000,225000,South,2025-07-06
C00815,Printer,5,500,2500,South,2025-09-27
C00816,Tablet,10,50000,500000,North,2025-12-11
C00817,Laptop,9,8000,72000,South,2025-07-25
C00818,Laptop,8,8000,64000,West,2025-10-23
C00819,Monitor,5,50000,250000,North,2025-10-03
C00820,Tablet,10,50000,500000,West,2025-12-13
C00821,Laptop,6,1500,9000,West,2025-10-01
C00822,Monitor,5,8000,40000,South,2025-07-17
C00823,Laptop,4,50000,200000,North,2025-07-13
C00824,Monitor,10,500,5000,West,2025-12-08
C00825,Monitor,3,25000,75000,West,2025-01-19
C00826,Laptop,9,12000,108000,North,2025-02-22
C00827,Printer,3,500,1500,West,2025-05-23
C00828,Tablet,8,1500,12000,West,2025-12-09
C00829,Tablet,3,8000,24000,West,2025-12-15
C00830,Laptop,9,12000,108000,South,2025-07-05
C00831,Mouse,9,500,4500,East,2025-09-17
C00832,Mouse,8,50000,400000,West,2025-01-02
C00833,Keyboard,10,1500,15000,East,2025-03-10
C00834,Laptop,6,12000,72000,West,2025-10-23
C00835,Tablet,9,500,4500,North,2025-09-10
C00836,Printer,6,500,3000,South,2025-11-22
C00837,Printer,1,8000,8000,West,2025-11-07
C00838,Mouse,5,50000,250000,North,2025-07-23
C00839,Laptop,1,25000,25000,West,2025-12-17
C00840,Tablet,7,500,3500,South,2025-06-12
C00841,Mouse,2,25000,50000,North,2025-08-13
C00842,Monitor,4,500,2000,South,2025-11-17
C00843,Tablet,9,500,4500,South,2025-10-10
C00844,Laptop,8,50000,400000,West,2025-01-19
C00845,Laptop,4,25000,100000,South,2025-12-20
C00846,Laptop,6,50000,300000,East,2025-11-06
C00847,Laptop,6,12000,72000,South,2025-09-17
C00848,Laptop,4,1500,6000,East,2025-09-16
C00849,Printer,8,50000,400000,West,2025-03-02
C00850,Monitor,2,25000,50000,East,2025-08-08
C00851,Tablet,5,8000,40000,East,2025-01-15
C00852,Printer,3,25000,75000,South,2025-08-03
C00853,Tablet,7,1500,10500,East,2025-07-25
C00854,Mouse,7,500,3500,East,2025-04-11
C00855,Mouse,9,1500,13500,South,2025-03-10
C00856,Tablet,4,25000,100000,South,2025-03-14
C00857,Mouse,3,25000,75000,North,2025-08-18
C00858,Laptop,1,500,500,West,2025-08-01
C00859,Printer,9,1500,13500,North,2025-04-09
C00860,Printer,4,50000,200000,East,2025-05-09
C00861,Tablet,8,12000,96000,South,2025-06-30
C00862,Tablet,4,50000,200000,East,2025-04-05
C00863,Laptop,4,12000,48000,North,2025-08-12
C00864,Printer,3,1500,4500,North,2025-07-29
C00865,Tablet,8,50000,400000,West,2025-06-12
C00866,Printer,3,1500,4500,East,2025-07-17
C00867,Printer,3,25000,75000,West,2025-09-06
C00868,Tablet,8,1500,12000,North,2025-04-29
C00869,Keyboard,6,50000,300000,North,2025-05-04
C00870,Laptop,8,8000,64000,South,2025-08-22
C00871,Keyboard,2,8000,16000,North,2025-07-08
C00872,Mouse,10,8000,80000,West,2025-01-18
C00873,Laptop,3,500,1500,East,2025-12-11
C00874,Laptop,2,8000,16000,South,2025-11-29
C00875,Printer,2,25000,50000,West,2025-07-24
C00876,Monitor,4,12000,48000,North,2025-02-21
C00877,Monitor,5,50000,250000,West,2025-12-26
C00878,Printer,1,50000,50000,West,2025-11-18
C00879,Monitor,7,8000,56000,North,2025-08-03
C00880,Monitor,7,25000,175000,North,2025-06-16
C00881,Laptop,8,50000,400000,North,2025-09-15
C00882,Tablet,1,1500,1500,South,2025-10-08
C00883,Keyboard,1,50000,50000,South,2025-07-17
C00884,Laptop,3,12000,36000,South,2025-08-22
C00885,Printer,5,25000,125000,West,2025-08-26
C00886,Printer,6,12000,72000,South,2025-07-17
C00887,Laptop,3,1500,4500,West,2025-08-06
C00888,Mouse,4,12000,48000,North,2025-11-13
C00889,Laptop,6,12000,72000,North,2025-03-21
C00890,Mouse,6,1500,9000,South,2025-03-03
C00891,Laptop,6,500,3000,North,2025-03-29
C00892,Printer,7,12000,84000,North,2025-12-27
C00893,Monitor,8,25000,200000,North,2025-10-30
C00894,Tablet,9,25000,225000,North,2025-10-26
C00895,Printer,10,25000,250000,South,2025-10-07
C00896,Monitor,4,1500,6000,North,2025-12-06
C00897,Monitor,4,500,2000,South,2025-07-22
C00898,Laptop,3,500,1500,West,2025-12-20
C00899,Laptop,4,50000,200000,South,2025-01-03
C00900,Monitor,6,50000,300000,North,2025-03-13
C00901,Laptop,7,25000,175000,East,2025-09-12
C00902,Laptop,1,25000,25000,South,2025-12-21
C00903,Mouse,10,25000,250000,West,2025-04-04
C00904,Tablet,1,12000,12000,East,2025-07-28
C00905,Keyboard,5,50000,250000,South,2025-02-09
C00906,Printer,5,8000,40000,North,2025-08-07
C00907,Keyboard,4,1500,6000,South,2025-10-25
C00908,Mouse,3,12000,36000,East,2025-04-14
C00909,Keyboard,6,1500,9000,North,2025-08-05
C00910,Laptop,1,1500,1500,South,2025-03-11
C00911,Printer,8,12000,96000,East,2025-05-17
C00912,Mouse,7,1500,10500,West,2025-03-05
C00913,Keyboard,8,12000,96000,East,2025-04-29
C00914,Tablet,9,1500,13500,North,2025-01-12
C00915,Monitor,9,50000,450000,South,2025-02-05
C00916,Keyboard,2,1500,3000,North,2025-05-13
C00917,Monitor,9,500,4500,East,2025-01-25
C00918,Printer,6,8000,48000,North,2025-10-27
C00919,Mouse,2,8000,16000,North,2025-01-06
C00920,Monitor,10,8000,80000,South,2025-09-27
C00921,Tablet,9,1500,13500,East,2025-06-12
C00922,Monitor,3,12000,36000,North,2025-01-12
C00923,Keyboard,9,1500,13500,North,2025-02-07
C00924,Laptop,8,1500,12000,East,2025-10-24
C00925,Mouse,5,8000,40000,East,2025-12-02
C00926,Tablet,2,500,1000,West,2025-07-23
C00927,Monitor,8,25000,200000,North,2025-02-08
C00928,Mouse,10,50000,500000,East,2025-04-18
C00929,Keyboard,2,500,1000,South,2025-04-07
C00930,Monitor,1,8000,8000,South,2025-07-01
C00931,Monitor,3,1500,4500,East,2025-04-02
C00932,Printer,3,12000,36000,South,2025-01-07
C00933,Mouse,4,25000,100000,West,2025-04-26
C00934,Monitor,10,8000,80000,North,2025-06-11
C00935,Keyboard,10,8000,80000,West,2025-10-06
C00936,Tablet,7,1500,10500,West,2025-04-16
C00937,Laptop,3,12000,36000,West,2025-02-22
C00938,Laptop,3,25000,75000,South,2025-08-13
C00939,Keyboard,1,12000,12000,South,2025-10-28
C00940,Monitor,8,500,4000,West,2025-10-19
C00941,Printer,3,50000,150000,East,2025-04-18
C00942,Keyboard,9,25000,225000,West,2025-07-14
C00943,Tablet,7,500,3500,South,2025-03-24
C00944,Keyboard,5,25000,125000,South,2025-08-16
C00945,Laptop,10,8000,80000,East,2025-12-11
C00946,Laptop,2,25000,50000,West,2025-12-24
C00947,Tablet,5,12000,60000,West,2025-01-24
C00948,Laptop,3,50000,150000,West,2025-09-25
C00949,Tablet,2,1500,3000,West,2025-09-30
C00950,Mouse,10,500,5000,East,2025-03-14
C00951,Laptop,7,12000,84000,North,2025-09-09
C00952,Mouse,2,1500,3000,West,2025-12-18
C00953,Monitor,2,12000,24000,South,2025-05-31
C00954,Keyboard,4,50000,200000,South,2025-04-02
C00955,Printer,9,8000,72000,East,2025-08-04
C00956,Monitor,2,25000,50000,East,2025-06-29
C00957,Keyboard,8,25000,200000,East,2025-04-14
C00958,Monitor,2,8000,16000,South,2025-10-30
C00959,Tablet,4,8000,32000,South,2025-08-18
C00960,Keyboard,6,50000,300000,West,2025-07-09
C00961,Laptop,2,8000,16000,East,2025-06-08
C00962,Keyboard,4,12000,48000,East,2025-10-21
C00963,Tablet,3,50000,150000,South,2025-06-23
C00964,Mouse,1,25000,25000,North,2025-08-15
C00965,Tablet,1,25000,25000,East,2025-04-27
C00966,Monitor,2,25000,50000,East,2025-10-16
C00967,Monitor,8,500,4000,West,2025-03-23
C00968,Mouse,1,500,500,West,2025-05-10
C00969,Tablet,6,8000,48000,East,2025-03-25
C00970,Laptop,1,12000,12000,West,2025-12-23
C00971,Mouse,3,500,1500,East,2025-05-24
C00972,Keyboard,2,500,1000,North,2025-06-18
C00973,Keyboard,4,500,2000,North,2025-12-06
C00974,Keyboard,8,1500,12000,East,2025-07-10
C00975,Laptop,5,50000,250000,West,2025-08-02
C00976,Mouse,1,50000,50000,East,2025-06-17
C00977,Laptop,2,500,1000,West,2025-03-22
C00978,Monitor,4,25000,100000,East,2025-02-10
C00979,Keyboard,3,25000,75000,West,2025-09-24
C00980,Monitor,6,8000,48000,East,2025-02-12
C00981,Monitor,4,8000,32000,East,2025-06-07
C00982,Printer,8,8000,64000,South,2025-01-18
C00983,Monitor,3,50000,150000,West,2025-05-31
C00984,Monitor,7,50000,350000,North,2025-10-07
C00985,Monitor,2,50000,100000,North,2025-05-20
C00986,Monitor,10,50000,500000,South,2025-03-05
C00987,Monitor,10,8000,80000,North,2025-09-24
C00988,Mouse,3,500,1500,East,2025-10-16
C00989,Mouse,3,500,1500,East,2025-12-19
C00990,Printer,1,1500,1500,North,2025-12-02
C00991,Keyboard,10,8000,80000,North,2025-09-20
C00992,Monitor,1,50000,50000,West,2025-03-23
C00993,Mouse,1,12000,12000,East,2025-10-21
C00994,Keyboard,1,1500,1500,South,2025-02-27
C00995,Monitor,3,1500,4500,South,2025-04-04
C00996,Monitor,10,12000,120000,North,2025-11-12
C00997,Monitor,2,8000,16000,South,2025-04-03
C00998,Keyboard,6,8000,48000,West,2025-12-24
C00999,Tablet,7,8000,56000,East,2025-06-29
C01000,Monitor,8,50000,400000,North,2025-11-03
C01001,Printer,7,25000,175000,West,2025-04-17
C01002,Printer,10,500,5000,North,2025-05-07
C01003,Monitor,7,25000,175000,North,2025-09-11
C01004,Tablet,9,50000,450000,North,2025-07-13
C01005,Laptop,4,12000,48000,North,2025-04-11
C01006,Tablet,5,50000,250000,East,2025-04-20
C01007,Tablet,8,25000,200000,West,2025-03-29
C01008,Monitor,9,8000,72000,South,2025-07-18
C01009,Printer,1,500,500,East,2025-03-12
C01010,Monitor,5,50000,250000,West,2025-06-07
C01011,Mouse,9,12000,108000,East,2025-08-07
C01012,Printer,2,500,1000,East,2025-11-03
